89.809	2.617	-2.468	5.2921057e-10	8.25013874e-11	-8.51825607e-11
95.245	3.189	-2.819	4.411526567e-10	6.94837881e-11	-7.14994323e-11
100.974	2.209	-2.54	4.490529528e-10	7.69781311e-11	-7.88308091e-11
106.134	1.763	-2.951	3.685293243e-10	7.06952494e-11	-7.19832582e-11
110.772	2.384	-2.875	3.162729738e-10	6.25210275e-11	-6.36178275e-11
115.843	3.320	-2.687	2.700827042e-10	5.48634898e-11	-5.57159776e-11
121.163	2.586	-2.001	3.668079424e-10	7.23989454e-11	-7.36256705e-11
125.544	2.094	-1.795	4.327786344e-10	8.54344134e-11	-8.68876277e-11
130.343	2.312	-2.705	3.513745954e-10	6.54432683e-11	-6.66802759e-11
134.963	2.946	-2.308	4.327614055e-10	7.35556581e-11	-7.53237911e-11
139.671	3.074	-1.762	4.192288129e-10	7.4587884e-11	-7.62415842e-11
145.340	3.272	-2.596	3.050398681e-10	5.69599773e-11	-5.80909152e-11
153.858	5.446	-5.246	1.631680112e-10	3.144574042e-11	-3.206858115e-11
162.558	2.849	-3.253	2.936428365e-10	5.51312918e-11	-5.63239247e-11
186.157	10.257	-12.309	2.257612447e-10	4.62093722e-11	-4.62093722e-11
218.735	22.810	-22.322	9.87534042e-11	2.17076371e-11	-2.17076371e-11
266.099	40.636	-24.554	6.53445106e-11	1.467551761e-11	-1.467551761e-11
480.036	834.634	-173.301	5.13299201e-12	9.10215583e-13	-9.10215583e-13
17548.625 99427.929 -12909.404 2.0997779e-14 0 0
