103.443	0.392	-0.468	1.876419216e-09	2.857233456e-10	-2.857232784e-10
104.143	0.338	-0.308	2.53638336e-09	3.78102144e-10	-3.78102144e-10
104.753	0.260	-0.272	3.079276032e-09	4.59031776e-10	-4.59031776e-10
105.301	0.321	-0.288	3.308168976e-09	4.49674176e-10	-4.49674176e-10
105.949	0.270	-0.328	4.07992368e-09	4.98442896e-10	-4.98442896e-10
106.473	0.258	-0.254	4.9019208e-09	5.90122848e-10	-5.90122512e-10
107.027	0.297	-0.296	4.11660816e-09	5.02924464e-10	-5.02924464e-10
107.647	0.323	-0.323	3.77639808e-09	4.61361264e-10	-4.61360928e-10
108.277	0.426	-0.307	3.242652672e-09	4.04955936e-10	-4.049556e-10
109.010	0.324	-0.307	3.86158752e-09	4.71768528e-10	-4.71768528e-10
109.596	0.283	-0.261	3.008851104e-09	4.48533456e-10	-4.48533456e-10
110.225	0.343	-0.346	2.30468784e-09	3.58536528e-10	-3.58536528e-10
110.846	0.328	-0.279	2.657852064e-09	4.04712336e-10	-4.04712336e-10
111.495	0.305	-0.321	2.615672304e-09	3.89921952e-10	-3.89921616e-10
112.057	0.262	-0.257	3.103803024e-09	4.726176e-10	-4.726176e-10
112.654	0.269	-0.335	2.673478416e-09	4.07091888e-10	-4.07091888e-10
113.217	0.304	-0.294	2.743894944e-09	4.09035984e-10	-4.09035984e-10
113.805	0.308	-0.284	2.759684592e-09	4.29319632e-10	-4.29319632e-10
114.435	0.376	-0.321	2.420008416e-09	3.60753792e-10	-3.60753792e-10
115.148	0.319	-0.338	2.53064952e-09	3.8534328e-10	-3.8534328e-10
115.809	0.290	-0.342	2.588128704e-09	4.02630816e-10	-4.02630816e-10
116.500	0.463	-0.401	1.95197352e-09	2.909833248e-10	-2.909832912e-10
117.321	0.371	-0.357	2.283153264e-09	3.47656848e-10	-3.47656848e-10
117.991	0.367	-0.3	2.37147792e-09	3.85318416e-10	-3.85318416e-10
118.725	0.337	-0.366	2.401696752e-09	3.58024128e-10	-3.58024128e-10
119.501	0.490	-0.44	1.813849968e-09	2.703930768e-10	-2.703930432e-10
120.410	0.351	-0.418	2.161596528e-09	3.291474144e-10	-3.291473472e-10
121.248	0.395	-0.488	1.852790352e-09	2.88235584e-10	-2.882355504e-10
122.068	0.445	-0.425	1.939989408e-09	2.891968464e-10	-2.891967792e-10
